classifier,In taxon,Group,ratio,sample,dataset
rspc_1-step,3,K,4.897593763208198e-07,S89,strain
rspc_1-step,19,K,3.047818996767066e-06,S9,strain
rspc_1-step,23,K,3.61067390559689e-06,S90,strain
rspc_1-step,5,K,7.623155120229354e-07,S91,strain
rspc_1-step,4,K,6.777922881810139e-07,S92,strain
rspc_1-step,7,K,1.2210813058731918e-06,S93,strain
rspc_1-step,6,K,1.0322264539683774e-06,S94,strain
rspc_1-step,6,K,9.673501586696097e-07,S95,strain
rspc_1-step,4,K,6.553091756882262e-07,S96,strain
rspc_1-step,14,K,2.1495166965244772e-06,S97,strain
rspc_1-step,5,K,8.349380843314183e-07,S98,strain
rspc_1-step,9,K,1.4108252622371456e-06,S99,strain
rspc_1-step,209046,O,0.03406580423642984,S0,strain
rspc_1-step,161762,O,0.0310403552249947,S1,strain
rspc_1-step,209944,O,0.03322915588409491,S10,strain
rspc_1-step,199190,O,0.03253164073205093,S11,strain
rspc_1-step,198866,O,0.03095831992588659,S12,strain
rspc_1-step,185582,O,0.03000843422276438,S13,strain
rspc_1-step,177931,O,0.02819383329715306,S14,strain
rspc_1-step,326741,O,0.05469370264386681,S15,strain
rspc_1-step,236092,O,0.03684357958194151,S16,strain
rspc_1-step,183449,O,0.031580542010785126,S17,strain
rspc_1-step,205391,O,0.0342788296087269,S18,strain
rspc_1-step,276215,O,0.04572728845448668,S19,strain
rspc_1-step,161415,O,0.026466530083204414,S2,strain
rspc_1-step,171869,O,0.027362176581712402,S20,strain
rspc_1-step,243687,O,0.03718013952831952,S21,strain
rspc_1-step,206218,O,0.03405272096627308,S22,strain
rspc_1-step,161527,O,0.026630551892291406,S23,strain
rspc_1-step,224094,O,0.03523282271362573,S24,strain
rspc_1-step,145405,O,0.027580033880166787,S25,strain
rspc_1-step,167528,O,0.02817873196042584,S26,strain
rspc_1-step,200315,O,0.032939091416153185,S27,strain
rspc_1-step,271057,O,0.04228560713418785,S28,strain
rspc_1-step,199093,O,0.031956983841653436,S29,strain
rspc_1-step,218108,O,0.03367671722569614,S3,strain
rspc_1-step,237892,O,0.03763252901314035,S30,strain
rspc_1-step,177791,O,0.027687415370408006,S31,strain
rspc_1-step,173685,O,0.027161173026141093,S32,strain
rspc_1-step,211973,O,0.032408988707698205,S33,strain
rspc_1-step,142448,O,0.02453705362433476,S34,strain
rspc_1-step,199539,O,0.03231048664655658,S35,strain
rspc_1-step,220622,O,0.03498809238916771,S36,strain
rspc_1-step,191463,O,0.030765871146914616,S37,strain
rspc_1-step,260778,O,0.04359996201400666,S38,strain
rspc_1-step,228569,O,0.03560778392646665,S39,strain
rspc_1-step,261340,O,0.04359390312558644,S4,strain
rspc_1-step,186184,O,0.029867137566350607,S40,strain
rspc_1-step,226430,O,0.037138521452855414,S41,strain
rspc_1-step,170766,O,0.027646403333511958,S42,strain
rspc_1-step,191080,O,0.029697322920309282,S43,strain
rspc_1-step,389438,O,0.06645469448754592,S44,strain
rspc_1-step,252696,O,0.03954464257070849,S45,strain
rspc_1-step,265845,O,0.041247518469414435,S46,strain
rspc_1-step,205974,O,0.032958492499476355,S47,strain
rspc_1-step,206204,O,0.03224159651284659,S48,strain
rspc_1-step,150626,O,0.03037986223315565,S49,strain
rspc_1-step,186285,O,0.03017604596847637,S5,strain
rspc_1-step,215765,O,0.03349092765515699,S50,strain
rspc_1-step,162193,O,0.026472468097830274,S51,strain
rspc_1-step,198440,O,0.03207848851541938,S52,strain
rspc_1-step,171753,O,0.02724737759478154,S53,strain
rspc_1-step,296762,O,0.04830647677793609,S54,strain
rspc_1-step,173614,O,0.02775982968095559,S55,strain
rspc_1-step,263621,O,0.04104530770084714,S56,strain
rspc_1-step,138370,O,0.022844544500882115,S57,strain
rspc_1-step,147562,O,0.024905218497460652,S58,strain
rspc_1-step,211459,O,0.033391296493565675,S59,strain
rspc_1-step,162011,O,0.026778522768876545,S6,strain
rspc_1-step,190533,O,0.030956039638963994,S60,strain
rspc_1-step,155734,O,0.03427611315822951,S61,strain
rspc_1-step,178763,O,0.0314640832147319,S62,strain
rspc_1-step,257921,O,0.04092354979954012,S63,strain
rspc_1-step,236284,O,0.03785816885758484,S64,strain
rspc_1-step,138305,O,0.02748300357902012,S65,strain
rspc_1-step,181939,O,0.02873777090086473,S66,strain
rspc_1-step,206136,O,0.03244451516669649,S67,strain
rspc_1-step,333417,O,0.051950279853449716,S68,strain
rspc_1-step,194298,O,0.033189918838453625,S69,strain
rspc_1-step,180551,O,0.03206672683917777,S7,strain
rspc_1-step,193751,O,0.03148747528144376,S70,strain
rspc_1-step,179113,O,0.028587630929348188,S71,strain
rspc_1-step,161508,O,0.02969781442267734,S72,strain
rspc_1-step,199632,O,0.030935143771898873,S73,strain
rspc_1-step,201837,O,0.031784943879464865,S74,strain
rspc_1-step,202678,O,0.03239382120281868,S75,strain
rspc_1-step,298895,O,0.04655989230449775,S76,strain
rspc_1-step,248097,O,0.03928860322179944,S77,strain
rspc_1-step,230487,O,0.03585428308623076,S78,strain
rspc_1-step,175035,O,0.02773042544225145,S79,strain
rspc_1-step,226082,O,0.03855460395846276,S8,strain
rspc_1-step,206490,O,0.03175747617189609,S80,strain
rspc_1-step,384275,O,0.06063599828762773,S81,strain
rspc_1-step,196602,O,0.031429959064733226,S82,strain
rspc_1-step,179617,O,0.03093119751471719,S83,strain
rspc_1-step,251923,O,0.04111905433830074,S84,strain
rspc_1-step,214913,O,0.0368742733685365,S85,strain
rspc_1-step,193042,O,0.030565392145453278,S86,strain
rspc_1-step,197310,O,0.03205228692766703,S87,strain
rspc_1-step,197765,O,0.03139959821089054,S88,strain
rspc_1-step,218066,O,0.03559995605225863,S89,strain
rspc_1-step,189320,O,0.03036911012989163,S9,strain
rspc_1-step,200921,O,0.03154174833854055,S90,strain
rspc_1-step,255432,O,0.038943955173408484,S91,strain
rspc_1-step,213770,O,0.036222914361113835,S92,strain
rspc_1-step,178273,O,0.031097975377418787,S93,strain
rspc_1-step,205269,O,0.03531401532993914,S94,strain
rspc_1-step,205398,O,0.03311529798173675,S95,strain
rspc_1-step,204719,O,0.033538559784429496,S96,strain
rspc_1-step,208269,O,0.0319769780620326,S97,strain
rspc_1-step,245512,O,0.040997463792075035,S98,strain
rspc_1-step,235025,O,0.03684213413969835,S99,strain
rspc_1-step,89225,P,0.014539964328403569,S0,strain
rspc_1-step,73060,P,0.014019413414387265,S1,strain
rspc_1-step,105911,P,0.016763199371453225,S10,strain
rspc_1-step,91682,P,0.01497347198953709,S11,strain
rspc_1-step,86696,P,0.013496336750850643,S12,strain
rspc_1-step,80616,P,0.013035531103783629,S13,strain
rspc_1-step,79960,P,0.012669961448203848,S14,strain
rspc_1-step,76584,P,0.012819519201073316,S15,strain
rspc_1-step,95046,P,0.014832501164568104,S16,strain
rspc_1-step,80570,P,0.013870036194304453,S17,strain
rspc_1-step,79429,P,0.013256341110328928,S18,strain
rspc_1-step,93750,P,0.015520276931405343,S19,strain
rspc_1-step,62182,P,0.010195717706742354,S2,strain
rspc_1-step,72121,P,0.01148192831313198,S20,strain
rspc_1-step,100991,P,0.015408534189778349,S21,strain
rspc_1-step,83667,P,0.013815908432266677,S22,strain
rspc_1-step,69301,P,0.011425482282761933,S23,strain
rspc_1-step,98601,P,0.015502385393567927,S24,strain
rspc_1-step,64212,P,0.012179561469779374,S25,strain
rspc_1-step,60160,P,0.010119099581796588,S26,strain
rspc_1-step,80527,P,0.013241575590787348,S27,strain
rspc_1-step,109202,P,0.01703580010945145,S28,strain
rspc_1-step,82466,P,0.01323685227248468,S29,strain
rspc_1-step,89683,P,0.013847401429347417,S3,strain
rspc_1-step,103303,P,0.01634167245911774,S30,strain
rspc_1-step,89255,P,0.01389969266659036,S31,strain
rspc_1-step,75234,P,0.01176522838154532,S32,strain
rspc_1-step,95419,P,0.014588807506143968,S33,strain
rspc_1-step,72933,P,0.01256290668864152,S34,strain
rspc_1-step,71695,P,0.011609261047338485,S35,strain
rspc_1-step,75470,P,0.011968667370482034,S36,strain
rspc_1-step,77385,P,0.012434866991032145,S37,strain
rspc_1-step,77905,P,0.013025082793415048,S38,strain
rspc_1-step,85196,P,0.013272319340764727,S39,strain
rspc_1-step,75576,P,0.012606768281240226,S4,strain
rspc_1-step,72879,P,0.011691053574410614,S40,strain
rspc_1-step,79666,P,0.013066631851182174,S41,strain
rspc_1-step,61157,P,0.009901099098576947,S42,strain
rspc_1-step,83405,P,0.012962660760772429,S43,strain
rspc_1-step,71637,P,0.012224320556813476,S44,strain
rspc_1-step,103871,P,0.016254873715698157,S45,strain
rspc_1-step,118278,P,0.018351573245783823,S46,strain
rspc_1-step,77934,P,0.012470443621302642,S47,strain
rspc_1-step,79242,P,0.012390101990606339,S48,strain
rspc_1-step,63310,P,0.012769037735723476,S49,strain
rspc_1-step,82365,P,0.013342190869869052,S5,strain
rspc_1-step,89598,P,0.013907353537630087,S50,strain
rspc_1-step,67297,P,0.010983936949064904,S51,strain
rspc_1-step,84257,P,0.013620425351963773,S52,strain
rspc_1-step,64458,P,0.010225797890018972,S53,strain
rspc_1-step,78522,P,0.012781694319208987,S54,strain
rspc_1-step,82487,P,0.013189172940505856,S55,strain
rspc_1-step,82472,P,0.012840739609910687,S56,strain
rspc_1-step,60343,P,0.009962479936523303,S57,strain
rspc_1-step,73009,P,0.01232231263659414,S58,strain
rspc_1-step,89626,P,0.014152759350665223,S59,strain
rspc_1-step,66987,P,0.01107216735109797,S6,strain
rspc_1-step,87923,P,0.01428491585802266,S60,strain
rspc_1-step,71107,P,0.015650221392516893,S61,strain
rspc_1-step,74051,P,0.013033719651908459,S62,strain
rspc_1-step,65918,P,0.010459010920731874,S63,strain
rspc_1-step,80780,P,0.012942826769124036,S64,strain
rspc_1-step,60378,P,0.011997894436890038,S65,strain
rspc_1-step,75884,P,0.01198608878273058,S66,strain
rspc_1-step,88357,P,0.01390683833286666,S67,strain
rspc_1-step,74742,P,0.011645680384643071,S68,strain
rspc_1-step,94106,P,0.016075155185393143,S69,strain
rspc_1-step,75472,P,0.013404190550074078,S7,strain
rspc_1-step,80994,P,0.013162753084862817,S70,strain
rspc_1-step,74204,P,0.011843453939587596,S71,strain
rspc_1-step,66353,P,0.012200875996160621,S72,strain
rspc_1-step,86487,P,0.013402098758717128,S73,strain
rspc_1-step,85740,P,0.013502187845763252,S74,strain
rspc_1-step,84474,P,0.013501394587902511,S75,strain
rspc_1-step,69542,P,0.010832794227536033,S76,strain
rspc_1-step,109132,P,0.01728212693745356,S77,strain
rspc_1-step,95511,P,0.014857577355117581,S78,strain
rspc_1-step,75175,P,0.011909816508819681,S79,strain
rspc_1-step,88053,P,0.015016005442071998,S8,strain
rspc_1-step,83514,P,0.012844175819747831,S80,strain
rspc_1-step,43595,P,0.006878996409730352,S81,strain
rspc_1-step,80603,P,0.012885672528736698,S82,strain
rspc_1-step,75810,P,0.013054967422853683,S83,strain
rspc_1-step,90461,P,0.01476510987284616,S84,strain
rspc_1-step,90824,P,0.015583370966037229,S85,strain
rspc_1-step,91339,P,0.014462201765281945,S86,strain
rspc_1-step,80885,P,0.0131394720396551,S87,strain
rspc_1-step,87857,P,0.013949255429495665,S88,strain
rspc_1-step,94659,P,0.015453377601050828,S89,strain
rspc_1-step,84594,P,0.013569852642763853,S9,strain
rspc_1-step,69653,P,0.010934533458545224,S90,strain
rspc_1-step,90011,P,0.013723356310539286,S91,strain
rspc_1-step,88571,P,0.015008185189120145,S92,strain
rspc_1-step,63548,P,0.011085324975089942,S93,strain
rspc_1-step,78185,P,0.013450770883919598,S94,strain
rspc_1-step,76858,P,0.01239143308250481,S95,strain
rspc_1-step,93023,P,0.015239706362511466,S96,strain
rspc_1-step,99684,P,0.015305173026881856,S97,strain
rspc_1-step,79003,P,0.013192522695287008,S98,strain
rspc_1-step,99845,P,0.015651538700896424,S99,strain
rspc_1-step,101689,R,0.016571077978044614,S0,strain
rspc_1-step,64493,R,0.012375499990885271,S1,strain
rspc_1-step,72593,R,0.011489750186212046,S10,strain
rspc_1-step,103914,R,0.01697119792675506,S11,strain
rspc_1-step,103262,R,0.016075236753325863,S12,strain
rspc_1-step,89919,R,0.014539817422361816,S13,strain
rspc_1-step,80568,R,0.01276630132514867,S14,strain
rspc_1-step,68078,R,0.011395686150771299,S15,strain
rspc_1-step,77145,R,0.012038942221036197,S16,strain
rspc_1-step,84184,R,0.01449218228846129,S17,strain
rspc_1-step,87298,R,0.01456964164536246,S18,strain
rspc_1-step,79762,R,0.013204568838429364,S19,strain
rspc_1-step,110986,R,0.018197901730412448,S2,strain
rspc_1-step,82892,R,0.013196711106780772,S20,strain
rspc_1-step,87775,R,0.013392124927050872,S21,strain
rspc_1-step,90870,R,0.015005337818256578,S22,strain
rspc_1-step,108253,R,0.01784740095461577,S23,strain
rspc_1-step,82494,R,0.012969987937820029,S24,strain
rspc_1-step,66029,R,0.012524205199776713,S25,strain
rspc_1-step,91452,R,0.01538251155176964,S26,strain
rspc_1-step,77278,R,0.012707321500923475,S27,strain
rspc_1-step,87478,R,0.013646798794661215,S28,strain
rspc_1-step,124289,R,0.019949980987253514,S29,strain
rspc_1-step,86852,R,0.013410284100015409,S3,strain
rspc_1-step,83780,R,0.013253296793170423,S30,strain
rspc_1-step,72584,R,0.011303515685527921,S31,strain
rspc_1-step,117602,R,0.018390812506665775,S32,strain
rspc_1-step,80870,R,0.012364380920171692,S33,strain
rspc_1-step,53479,R,0.009211902524260072,S34,strain
rspc_1-step,82566,R,0.013369555026634344,S35,strain
rspc_1-step,82600,R,0.013099402740185716,S36,strain
rspc_1-step,89725,R,0.014417761074760732,S37,strain
rspc_1-step,85834,R,0.014350747147037895,S38,strain
rspc_1-step,98491,R,0.015343490353904629,S39,strain
rspc_1-step,76549,R,0.012769073583686065,S4,strain
rspc_1-step,90981,R,0.014594927829051607,S40,strain
rspc_1-step,88974,R,0.014593308341413938,S41,strain
rspc_1-step,119089,R,0.01928008225633092,S42,strain
rspc_1-step,94700,R,0.014718110113843882,S43,strain
rspc_1-step,68388,R,0.011669902902681016,S44,strain
rspc_1-step,102170,R,0.015988682572930662,S45,strain
rspc_1-step,49530,R,0.007684890029115074,S46,strain
rspc_1-step,90029,R,0.014405799378734001,S47,strain
rspc_1-step,76574,R,0.011972939474378356,S48,strain
rspc_1-step,63728,R,0.01285334444514588,S49,strain
rspc_1-step,95057,R,0.015398150155006889,S5,strain
rspc_1-step,93802,R,0.014559896164387347,S50,strain
rspc_1-step,98423,R,0.016064193446034963,S51,strain
rspc_1-step,83080,R,0.01343015937241001,S52,strain
rspc_1-step,89357,R,0.01417584507832116,S53,strain
rspc_1-step,70212,R,0.01142900488449481,S54,strain
rspc_1-step,65296,R,0.01044043590290919,S55,strain
rspc_1-step,98185,R,0.015287224980588331,S56,strain
rspc_1-step,71773,R,0.011849544644516962,S57,strain
rspc_1-step,62122,R,0.010484826605082952,S58,strain
rspc_1-step,85824,R,0.013552389022286972,S59,strain
rspc_1-step,81134,R,0.01341050093098635,S6,strain
rspc_1-step,86163,R,0.013998967335905353,S60,strain
rspc_1-step,71696,R,0.01577985673643792,S61,strain
rspc_1-step,75577,R,0.013302310976655084,S62,strain
rspc_1-step,59143,R,0.009384042035329427,S63,strain
rspc_1-step,100120,R,0.01604154266061771,S64,strain
rspc_1-step,60694,R,0.012060687749720163,S65,strain
rspc_1-step,70982,R,0.011211804253542013,S66,strain
rspc_1-step,81356,R,0.01280492478704234,S67,strain
rspc_1-step,104295,R,0.01625038446544579,S68,strain
rspc_1-step,95392,R,0.016294829271725743,S69,strain
rspc_1-step,84508,R,0.015009027652714387,S7,strain
rspc_1-step,106329,R,0.0172800747309724,S70,strain
rspc_1-step,61411,R,0.009801605707024066,S71,strain
rspc_1-step,54541,R,0.010028905666761057,S72,strain
rspc_1-step,80442,R,0.012465360439704502,S73,strain
rspc_1-step,98842,R,0.015565468288441,S74,strain
rspc_1-step,98479,R,0.015739799673533294,S75,strain
rspc_1-step,118536,R,0.01846475650046319,S76,strain
rspc_1-step,60825,R,0.009632237757675226,S77,strain
rspc_1-step,88414,R,0.013753576491455076,S78,strain
rspc_1-step,85461,R,0.013539405768676271,S79,strain
rspc_1-step,60048,R,0.010240208678699639,S8,strain
rspc_1-step,116243,R,0.017877787314880704,S80,strain
rspc_1-step,46431,R,0.007326498045651794,S81,strain
rspc_1-step,80177,R,0.012817569647984842,S82,strain
rspc_1-step,72181,R,0.012430030385819836,S83,strain
rspc_1-step,93027,R,0.015183934249469492,S84,strain
rspc_1-step,91911,R,0.01576987590129754,S85,strain
rspc_1-step,72895,R,0.011541862705747023,S86,strain
rspc_1-step,93611,R,0.015206764135552372,S87,strain
rspc_1-step,84948,R,0.013487386892618662,S88,strain
rspc_1-step,75457,R,0.012318591086346701,S89,strain
rspc_1-step,92328,R,0.014810475385974194,S9,strain
rspc_1-step,96254,R,0.015110513309101003,S90,strain
rspc_1-step,89397,R,0.01362974396566287,S91,strain
rspc_1-step,96895,R,0.016418670940824834,S92,strain
rspc_1-step,71197,R,0.012419617962036233,S93,strain
rspc_1-step,91498,R,0.0157411093475331,S94,strain
rspc_1-step,75112,R,0.012109934186331954,S95,strain
rspc_1-step,107625,R,0.017631912508361335,S96,strain
rspc_1-step,91847,R,0.014101904287548832,S97,strain
rspc_1-step,84438,R,0.01410010039295526,S98,strain
rspc_1-step,86835,R,0.013612112405151392,S99,strain
rspc_1-step,322752,S,0.05259515345386281,S0,strain
rspc_1-step,303183,S,0.05817749544503387,S1,strain
rspc_1-step,370873,S,0.05870039977423471,S10,strain
rspc_1-step,225490,S,0.03682694748064744,S11,strain
rspc_1-step,337319,S,0.05251189001176742,S12,strain
rspc_1-step,336654,S,0.05443663402070524,S13,strain
rspc_1-step,303898,S,0.048153776190423374,S14,strain
rspc_1-step,344132,S,0.0576048101653578,S15,strain
rspc_1-step,329687,S,0.051449643450991775,S16,strain
rspc_1-step,322213,S,0.0554686108014822,S17,strain
rspc_1-step,355677,S,0.059360883771650934,S18,strain
rspc_1-step,312030,S,0.05165644811633503,S19,strain
rspc_1-step,336633,S,0.05519627928940527,S2,strain
rspc_1-step,462873,S,0.0736910830976323,S20,strain
rspc_1-step,260566,S,0.03975542493582384,S21,strain
rspc_1-step,285069,S,0.04707336465844156,S22,strain
rspc_1-step,205608,S,0.03389807594687112,S23,strain
rspc_1-step,254402,S,0.039997949806740984,S24,strain
rspc_1-step,318594,S,0.06043006302409035,S25,strain
rspc_1-step,385296,S,0.06480798857160734,S26,strain
rspc_1-step,336061,S,0.055260684424051396,S27,strain
rspc_1-step,177171,S,0.027639143433193743,S28,strain
rspc_1-step,330009,S,0.052970683452457944,S29,strain
rspc_1-step,404576,S,0.062468096302305466,S3,strain
rspc_1-step,230615,S,0.03648136834515394,S30,strain
rspc_1-step,323637,S,0.05040003176894632,S31,strain
rspc_1-step,285658,S,0.044671712377588234,S32,strain
rspc_1-step,346875,S,0.05303443343247874,S33,strain
rspc_1-step,538403,S,0.09274137427343808,S34,strain
rspc_1-step,483085,S,0.0782238632129648,S35,strain
rspc_1-step,384236,S,0.06093537664985471,S36,strain
rspc_1-step,322916,S,0.051888835165421414,S37,strain
rspc_1-step,340549,S,0.05693702484069958,S38,strain
rspc_1-step,318857,S,0.04967336410204961,S39,strain
rspc_1-step,401660,S,0.0670005629808795,S4,strain
rspc_1-step,289782,S,0.046486050671659285,S40,strain
rspc_1-step,253991,S,0.041659012508643734,S41,strain
rspc_1-step,241680,S,0.03912712576065007,S42,strain
rspc_1-step,710185,S,0.11037572366631697,S43,strain
rspc_1-step,329726,S,0.05626528637318537,S44,strain
rspc_1-step,276825,S,0.043320613225521484,S45,strain
rspc_1-step,124592,S,0.019331229931506266,S46,strain
rspc_1-step,414513,S,0.0663274180306031,S47,strain
rspc_1-step,367641,S,0.05748352497322764,S48,strain
rspc_1-step,355458,S,0.0716925701384425,S49,strain
rspc_1-step,340016,S,0.05507871511940018,S5,strain
rspc_1-step,312917,S,0.048570809024025025,S50,strain
rspc_1-step,337368,S,0.055063804339452405,S51,strain
rspc_1-step,276843,S,0.044752595223111515,S52,strain
rspc_1-step,424745,S,0.06738273798126079,S53,strain
rspc_1-step,348907,S,0.056794562286139556,S54,strain
rspc_1-step,370224,S,0.05919658082759514,S55,strain
rspc_1-step,409353,S,0.06373551364748968,S56,strain
rspc_1-step,574739,S,0.09488798628237687,S57,strain
rspc_1-step,291289,S,0.04916317338411526,S58,strain
rspc_1-step,371865,S,0.05872086064239309,S59,strain
rspc_1-step,414853,S,0.06857034711369438,S6,strain
rspc_1-step,240594,S,0.03908948791493811,S60,strain
rspc_1-step,201058,S,0.044251651915235654,S61,strain
rspc_1-step,375307,S,0.06605780099389351,S62,strain
rspc_1-step,209193,S,0.03319202450833859,S63,strain
rspc_1-step,370896,S,0.05942612871207017,S64,strain
rspc_1-step,385762,S,0.0766559302024508,S65,strain
rspc_1-step,364856,S,0.057630019620894375,S66,strain
rspc_1-step,325513,S,0.051233707190674486,S67,strain
rspc_1-step,453443,S,0.07065173865636065,S68,strain
rspc_1-step,233011,S,0.039802860443581084,S69,strain
rspc_1-step,295292,S,0.05244528084471691,S7,strain
rspc_1-step,324582,S,0.05274949652802607,S70,strain
rspc_1-step,433165,S,0.06913602670666623,S71,strain
